Page Number,Archive / Non Archive,Financial Year,Name of the Insurer,UIN,Product Name,Date of Approval,Documents,Type Of Product,document_link
88,Non-Archived,2013-2014,Apollo Munich Health Insurance Company Limited,IRDA/NL-HLT/AMHI/P-H(C)/V.I/8/13-14,Optima Vital,18-03-2014,optima vital_2013-2014.pdf,,https://irdai.gov.in/documents/37343/931203/optima+vital_2013-2014.pdf/6831bb65-bc63-a2f9-6c52-f9087369377d?version=1.1&t=1668145405016&download=true
88,Non-Archived,2013-2014,Apollo Munich Health Insurance Company Limited,IRDA/NL-HLT/AMHI/P-H/V.I/9/13-14,Optima Super,18-03-2014,Optima Super_2013-2014.pdf,,https://irdai.gov.in/documents/37343/931203/Optima+Super_2013-2014.pdf/c98f39e4-ee8b-fafe-631f-89396fe5d462?version=1.1&t=1668145499770&download=true
88,Non-Archived,2013-2014,Apollo Munich Health Insurance Company Limited,IRDA/NL-HLT/AMHI/P-H/V.I/10/13-14,Energy,27-08-2013,Energy_2013-2014.pdf,,https://irdai.gov.in/documents/37343/931203/Energy_2013-2014.pdf/12769129-464c-fec3-e57b-421f97668c85?version=1.1&t=1668145509090&download=true
88,Non-Archived,2013-2014,Apollo Munich Health Insurance Company Limited,IRDA/NL-HLT/AMHI/P-H/V.I/107/13-14,Easy Health Group Insurance,08-07-2013,Easy Health Group Insurance_2013-2014.pdf,,https://irdai.gov.in/documents/37343/931203/Easy+Health+Group+Insurance_2013-2014.pdf/e250ea40-e34f-0bee-b94a-050752923967?version=1.1&t=1668145971021&download=true
88,Non-Archived,2013-2014,United India Insurance Company Limited,IRDA/NL-HLT/UII/P-H/V.I/233/13-14,Super Top Up Medicare Policy,13-09-2013,Super_Top_Up_Medicare_Policy_2013-2014.pdf,,https://irdai.gov.in/documents/37343/931203/Super_Top_Up_Medicare_Policy_2013-2014.pdf/123bad3a-83ee-6449-6d74-36c57dcac08f?version=1.1&t=1668251774017&download=true
88,Non-Archived,2013-2014,Apollo Munich Health Insurance Company Limited,IRDA/NL-HLT/AMHI/P-P/V.I/109/13-14,Group Personal Accident Insurance,08-07-2013,Group Personal Accident insurance_2013-2014.pdf,,https://irdai.gov.in/documents/37343/931203/Group+Personal+Accident+insurance_2013-2014.pdf/a01dbbce-afa9-70bf-89aa-f9d1125c4cf8?version=1.1&t=1668146026038&download=true
88,Non-Archived,2013-2014,Apollo Munich Health Insurance Company Limited,IRDA/NL-HLT/AMHI/P-H/V.I/1/13-14,Easy Health- Exclusive,03-04-2013,Easy Health-Exclusive_2013-2014.pdf,,https://irdai.gov.in/documents/37343/931203/Easy+Health-Exclusive_2013-2014.pdf/2672a86a-d805-f4c0-ff84-7f4b3901c273?version=1.1&t=1668146161817&download=true
88,Non-Archived,2013-2014,Apollo Munich Health Insurance Company Limited,IRDA/NL-HLT/AMHI/P-H/V.I/1/13-14,Easy Health- Premium,03-04-2013,Easy Health-Premium_2013-2014.pdf,,https://irdai.gov.in/documents/37343/931203/Easy+Health-Premium_2013-2014.pdf/95e92566-6748-6ac1-e312-fd1d389950fa?version=1.1&t=1668146216629&download=true
88,Non-Archived,2013-2014,Apollo Munich Health Insurance Company Limited,IRDA/NL-HLT/AMHI/P-H/V.I/1/13-14,Easy Health - Standard,03-04-2013,Easy Health-Standard_2013-2014.pdf,,https://irdai.gov.in/documents/37343/931203/Easy+Health-Standard_2013-2014.pdf/ab5118dd-b9d7-486e-3630-b89e8e4588db?version=1.1&t=1668146260412&download=true
88,Non-Archived,2013-2014,Apollo Munich Health Insurance Company Limited,IRDA/NL-HLT/AMHI/P-H/V.I/2/13-14,Optima Restore,03-04-2013,Optima Restore_2013-2014.pdf,,https://irdai.gov.in/documents/37343/931203/Optima+Restore_2013-2014.pdf/1cd4ae2a-eec2-51b6-5d87-dd90762737f9?version=1.1&t=1668146317292&download=true
88,Non-Archived,2013-2014,Apollo Munich Health Insurance Company Limited,IRDA/NL-HLT/AMHI/P-H/V.I/3/13-14,Optima Plus,03-04-2013,Optima Plus_2013-2014.pdf,,https://irdai.gov.in/documents/37343/931203/Optima+Plus_2013-2014.pdf/5ad8f626-e834-e81e-9fc1-babbb2937fbd?version=1.1&t=1668146368987&download=true
88,Non-Archived,2013-2014,Apollo Munich Health Insurance Company Limited,IRDA/NL-HLT/AMHI/P-T/V.I/6/13-14,Easy Travel-Senior Citizen,03-04-2013,Easy Travel- Senior Citizen_2013-2014.pdf,,https://irdai.gov.in/documents/37343/931203/Easy+Travel-+Senior+Citizen_2013-2014.pdf/99855635-c8a8-25c7-0b62-d360b9683fc1?version=1.1&t=1668146460511&download=true
88,Non-Archived,2013-2014,Apollo Munich Health Insurance Company Limited,IRDA/NL-HLT/AMHI/P-T/V.I/6/13-14,Easy Travel-Annual Multi Trip,03-04-2013,Easy Travel-Annual Multi Trip_2013-2014.pdf,,https://irdai.gov.in/documents/37343/931203/Easy+Travel-Annual+Multi+Trip_2013-2014.pdf/bbf6c768-533c-c14c-096f-9daa3e00c38c?version=1.1&t=1668146560521&download=true
88,Non-Archived,2013-2014,Apollo Munich Health Insurance Company Limited,IRDA/NL-HLT/AMHI/P-T/V.I/110/13-14,Easy Travel Group Travel Health,08-07-2013,Easy Travel Group Travel Health_2013-2014.pdf,,https://irdai.gov.in/documents/37343/931203/Easy+Travel+Group+Travel+Health_2013-2014.pdf/ef675e31-016c-79f8-6d82-0b4ba55610f4?version=1.1&t=1668146113116&download=true
88,Non-Archived,2013-2014,Apollo Munich Health Insurance Company Limited,IRDA/NL-HLT/AMHI/P-T/V.I/6/13-14,Easy Travel-Family,03-04-2013,Easy Travel-Family_2013-2014.pdf,,https://irdai.gov.in/documents/37343/931203/Easy+Travel-Family_2013-2014.pdf/fc498120-fd1d-466f-27f8-999df1d6c748?version=1.1&t=1668148910890&download=true
89,Non-Archived,2013-2014,Apollo Munich Health Insurance Company Limited,IRDA/NL-HLT/AMHI/P-P/V.I/20/13-14,Individual Personal Accident-Premium Plan,20-05-2013,Individual Personal Accident -Premium Plan_2013-2014.pdf,,https://irdai.gov.in/documents/37343/931203/Individual+Personal+Accident+-Premium+Plan_2013-2014.pdf/87fe100d-aa23-383b-a430-7d20f48e9a44?version=1.1&t=1668150107627&download=true
89,Non-Archived,2013-2014,United India Insurance Company Limited,IRDA/NL-HLT/UII/P-H/V.I/385/13-14,TMB UNI Family Medicare Policy(Group Health Insurance Scheme),05-02-2014,TMB_UNI_Family_Medicare_Policy_Group_Health_Insurance_Scheme_2013-2014.pdf,,https://irdai.gov.in/documents/37343/931203/TMB_UNI_Family_Medicare_Policy_Group_Health_Insurance_Scheme_2013-2014.pdf/9cfb4e09-a2ff-550b-6b57-9f92f74a36b7?version=1.1&t=1668253957471&download=true
89,Non-Archived,2013-2014,Apollo Munich Health Insurance Company Limited,IRDA/NL-HLT/AMHI/P-P/V.I/20/13-14,Individual Personal Accident-Standard Plan,20-05-2013,Individual Personal Accident -Standard Plan_2013-2014.pdf,,https://irdai.gov.in/documents/37343/931203/Individual+Personal+Accident+-Standard+Plan_2013-2014.pdf/b1364de0-725b-f047-5607-1c6f7f717bf2?version=1.1&t=1668145564033&download=true
89,Non-Archived,2013-2014,Apollo Munich Health Insurance Company Limited,IRDA/NL-HLT/AMHI/P-T/V.I/108/13-14,Easy Domestic Travel Insurance,08-07-2013,Easy Domestic Travel Insurance_2013-2014.pdf,,https://irdai.gov.in/documents/37343/931203/Easy+Domestic+Travel+Insurance_2013-2014.pdf/479ba965-da4b-4ec4-e6af-6930afc2a457?version=1.1&t=1668145614907&download=true
89,Non-Archived,2013-2014,United India Insurance Company Limited,IRDA/NL-HLT/UII/P-H/V.I/235/13-14,Workmen Medicare Policy,13-09-2013,Workmen_Medicare_Policy_2013-2014.pdf,,https://irdai.gov.in/documents/37343/931203/Workmen_Medicare_Policy_2013-2014.pdf/a3b99069-723e-4130-e53b-260b294b4628?version=1.1&t=1668251923028&download=true
89,Non-Archived,2013-2014,United India Insurance Company Limited,IRDA/NL-HLT/UII/P-H/V.I/236/13-14,Group Health Policy,13-09-2013,Group_Health_Policy_2013-2014.pdf,,https://irdai.gov.in/documents/37343/931203/Group_Health_Policy_2013-2014.pdf/96e5a0dd-76d2-27a5-bfaa-8e1d648e0225?version=1.1&t=1668251983484&download=true
89,Non-Archived,2013-2014,United India Insurance Company Limited,IRDA/NL-HLT/UII/P-H/V.I/387/13-14,Individual Mediclaim Policy,01-11-2013,Individual_Mediclaim_Policy_2013-2014.pdf,,https://irdai.gov.in/documents/37343/931203/Individual_Mediclaim_Policy_2013-2014.pdf/5490943a-44ae-f220-180b-53370460f245?version=1.1&t=1668252042163&download=true
89,Non-Archived,2013-2014,United India Insurance Company Limited,IRDA/NL-HLT/UII/P-H/V.I/388/13-14,Individual Mediguard Policy,01-11-2013,Individual_Mediguard_Policy_2013-2014.pdf,,https://irdai.gov.in/documents/37343/931203/Individual_Mediguard_Policy_2013-2014.pdf/9d4aabbc-9e93-fcbb-60e1-b656adf6eb27?version=1.1&t=1668252086134&download=true
89,Non-Archived,2013-2014,United India Insurance Company Limited,IRDA/NL-HLT/UII/P-H/V.I/392/13-14,Overseas Mediclaim Policy - Schengen,01-11-2013,Overseas_Mediclaim_Policy_Schengen_2013-2014.pdf,,https://irdai.gov.in/documents/37343/931203/Overseas_Mediclaim_Policy_Schengen_2013-2014.pdf/101d9600-9b2b-5258-92ba-1bd2ac32afa5?version=1.1&t=1668252132040&download=true
89,Non-Archived,2013-2014,United India Insurance Company Limited,IRDA/NL-HLT/UII/P-H/V.I/386/13-14,Arogya Raksha(Group Health Insurance Scheme),05-02-2014,Arogya_Raksha_Group_Health_Insurance_Scheme_2013-2014.pdf,,https://irdai.gov.in/documents/37343/931203/Arogya_Raksha_Group_Health_Insurance_Scheme_2013-2014.pdf/6ac2acc0-d3a6-d203-c838-0cf7b9ebd56e?version=1.1&t=1668254007685&download=true
89,Non-Archived,2013-2014,United India Insurance Company Limited,IRDA/NL-HLT/UII/P-H/V.I/389/13-14,Overseas Mediclaim Policy,30-01-2014,Overseas_Mediclaim_Policy_2013-2014.pdf,,https://irdai.gov.in/documents/37343/931203/Overseas_Mediclaim_Policy_2013-2014.pdf/700955b2-ea87-27aa-ced5-d37d36ea857a?version=1.1&t=1668252187260&download=true
89,Non-Archived,2013-2014,United India Insurance Company Limited,IRDA/NL-HLT/UII/P-P/V.I/378/13-14,Group Personal Accident Insurance Policy,05-02-2014,Group_Personal_Accident_Insurance_Policy_2013-2014.pdf,,https://irdai.gov.in/documents/37343/931203/Group_Personal_Accident_Insurance_Policy_2013-2014.pdf/60580e83-2f84-d446-784f-99e510d9ff57?version=1.1&t=1668252951621&download=true
89,Non-Archived,2013-2014,United India Insurance Company Limited,IRDA/NL-HLT/UII/P-H/V.I/379/13-14,V Arogya (Group Health Insurance Scheme),05-02-2014,V_Arogya_Group_Health_Insurance_Scheme_2013-2014.pdf,,https://irdai.gov.in/documents/37343/931203/V_Arogya_Group_Health_Insurance_Scheme_2013-2014.pdf/3aff662e-55f9-cc7b-e72c-4173d41facaa?version=1.1&t=1668253033897&download=true
89,Non-Archived,2013-2014,United India Insurance Company Limited,IRDA/NL-HLT/UII/P-H/V.I/380/13-14,CAN Mediclaim (Group Health Insurance Scheme),05-02-2014,CAN_Mediclaim_Group_Health_Insurance_Scheme_2013-2014.pdf,,https://irdai.gov.in/documents/37343/931203/CAN_Mediclaim_Group_Health_Insurance_Scheme_2013-2014.pdf/cc57ef69-d6b4-8755-ed04-dc8ddce272fb?version=1.1&t=1668253071394&download=true
89,Non-Archived,2013-2014,United India Insurance Company Limited,IRDA/NL-HLT/UII/P-H/V.I/381/13-14,Synd Arogya (Group Health Insurance Scheme),05-02-2014,Synd_Arogya_Group_Health_Insurance_Scheme_2013-2014.pdf,,https://irdai.gov.in/documents/37343/931203/Synd_Arogya_Group_Health_Insurance_Scheme_2013-2014.pdf/f5a08eb7-a380-82b8-30c5-4aaa96ae6fe9?version=1.1&t=1668253284731&download=true
89,Non-Archived,2013-2014,United India Insurance Company Limited,IRDA/NL-HLT/UII/P-H/V.I/382/13-14,Maha Bank Swasthya Yojna (Group Health Insurance Scheme),05-02-2014,Maha_Bank_Swasthya_Yojana_Group_Health_Insurance_Scheme_2013-2014.pdf,,https://irdai.gov.in/documents/37343/931203/Maha_Bank_Swasthya_Yojana_Group_Health_Insurance_Scheme_2013-2014.pdf/cb2d4ced-aa0a-2a5e-fa62-b2d2aef1163c?version=1.1&t=1668253404666&download=true
89,Non-Archived,2013-2014,United India Insurance Company Limited,IRDA/NL-HLT/UII/P-H/V.I/383/13-14,AB Arogyadan(Group Health Insurance Scheme),05-02-2014,AB_Arogyadan_Group_Health_Insurance_Scheme_2013-2014.pdf,,https://irdai.gov.in/documents/37343/931203/AB_Arogyadan_Group_Health_Insurance_Scheme_2013-2014.pdf/1e13d85f-fc9f-e2e2-fc4e-78467b075bb6?version=1.1&t=1668253542028&download=true
89,Non-Archived,2013-2014,United India Insurance Company Limited,IRDA/NL-HLT/UII/P-H/V.I/384/13-14,UI Health Royal(Group Health Insurance Scheme),05-02-2014,UI_Health_Royal_Group_Health_Insurance_Scheme_2013-2014.pdf,,https://irdai.gov.in/documents/37343/931203/UI_Health_Royal_Group_Health_Insurance_Scheme_2013-2014.pdf/9a01c6cf-2646-d411-67a7-34928e482ae9?version=1.1&t=1668253912598&download=true
89,Non-Archived,2013-2014,United India Insurance Company Limited,IRDA/NL-HLT/UII/P-P/V.I/377/13-14,Individual Personal Accident Insurance Policy,05-02-2014,Individual_Personal_Accident_Insurance_Policy_2013-2014.pdf,,https://irdai.gov.in/documents/37343/931203/Individual_Personal_Accident_Insurance_Policy_2013-2014.pdf/b719a634-fcb2-258d-5fd2-d357717eda19?version=1.1&t=1668252874724&download=true
89,Non-Archived,2013-2014,Apollo Munich Health Insurance Company Limited,IRDA/NL-HLT/AMHI/P-H/V.I/15/13-14,Apollo Munich Health Plan,12-02-2014,Apollo Munich Health Plan_2013-2014.pdf,,https://irdai.gov.in/documents/37343/931203/Apollo+Munich+Health+Plan_2013-2014.pdf/591a75fa-b7aa-1d37-75d6-2a3de10c6f5f?version=1.1&t=1668150050176&download=true
90,Non-Archived,2013-2014,United India Insurance Company Limited,IRDA/NL-HLT/UII/P-H/V.II/231/13-14,Family Medicare Policy,28-03-2014,Family_Medicare_Policy_2013-2014.pdf,,https://irdai.gov.in/documents/37343/931203/Family_Medicare_Policy_2013-2014.pdf/393f5c7d-a4e7-6c86-ab11-c2e97bb1bfee?version=1.1&t=1668254045180&download=true
90,Non-Archived,2013-2014,National Insurance Company Limited,IRDA/NL-HLT/NI/P-P/V.II/430/13-14,Janata Personal Accident Policy,30-01-2014,Janata Personal Accident Policy_2014-01-30.pdf,,https://irdai.gov.in/documents/37343/931203/Janata+Personal+Accident+Policy_2014-01-30.pdf/825fc793-2307-d970-6fe5-a383a4a5e0db?version=1.1&t=1668315525994&download=true
90,Non-Archived,2013-2014,Max Bupa Health Insurance Company Limited,IRDA/NL-HLT/MBHI/P-H/V.I/16/13-14,Group Health Insurance,19-11-2013,Group Health Insurance_2013-11-19.pdf,,https://irdai.gov.in/documents/37343/931203/Group+Health+Insurance_2013-11-19.pdf/6bd06bd1-8c89-a81c-37eb-eba028e59ddb?version=1.1&t=1668237228269&download=true
90,Non-Archived,2013-2014,Max Bupa Health Insurance Company Limited,IRDA/NL-HLT/MBHI/P-P/V.I/13/13-14,Group Personal Accident,30-04-2013,Group Personal Accident_2013-04-30.pdf,,https://irdai.gov.in/documents/37343/931203/Group+Personal+Accident_2013-04-30.pdf/b1164524-bd47-df71-91cc-f2196cbbe369?version=1.1&t=1668237148607&download=true
90,Non-Archived,2013-2014,Magma HDI General Insurance Company Limited,IRDA/NL-HLT/MHDIGI/P-P/V.I/275/13-14,Group Personal Accident Policy,26-03-2014,Group Personal Accident Policy_2014-03-26.pdf,,https://irdai.gov.in/documents/37343/931203/Group+Personal+Accident+Policy_2014-03-26.pdf/d526ce49-be6c-2afa-0f9e-8e901ca5f99e?version=1.1&t=1668236978666&download=true
90,Non-Archived,2013-2014,Magma HDI General Insurance Company Limited,IRDA/NL-HLT/MHDIGI/P-P/V.I/274/13-14,Individual Personal Accident Policy,12-02-2014,Individual Personal Accident Policy_2014-02-12.pdf,,https://irdai.gov.in/documents/37343/931203/Individual+Personal+Accident+Policy_2014-02-12.pdf/193cd2ab-0a29-2056-9d64-82824ab0c60e?version=1.1&t=1668236921679&download=true
90,Non-Archived,2013-2014,IFFCO-TOKIO General Insurance Company Limited,IRDA/NL-HLT/ITGI/P-H/V.I/360/13-14,Pravasi Bhartiya Bima Yojana,18-11-2013,Pravasi Bhartiya Bima Yojana_2013-11-18.pdf,,https://irdai.gov.in/documents/37343/931203/Pravasi+Bhartiya+Bima+Yojana_2013-11-18.pdf/b26b4bf1-b224-50f1-5a1a-42c925918a9a?version=1.1&t=1668234558935&download=true
90,Non-Archived,2013-2014,IFFCO-TOKIO General Insurance Company Limited,IRDA/NL-HLT/ITGI/P-H(C)/V.I/302/13-14,Critical Illness Insurance,30-09-2013,Critical Illness Insurance_2013-09-30.pdf,,https://irdai.gov.in/documents/37343/931203/Critical+Illness+Insurance_2013-09-30.pdf/c29111c5-5c7e-f812-d120-4275da3a5e2e?version=1.1&t=1668234435926&download=true
90,Non-Archived,2013-2014,ICICI Lombard General Insurance Company limited,IRDA/NL-HLT/ICICI/P-H/V.I/161/13-14,Group Health Insurance,14-08-2013,Group Health Insurance_2013-08-14.pdf,,https://irdai.gov.in/documents/37343/931203/Group+Health+Insurance_2013-08-14.pdf/66fa4903-8fc8-5a27-30a6-4b65fda7556f?version=1.1&t=1668233764941&download=true
90,Non-Archived,2013-2014,National Insurance Company Limited,IRDA/NL-HLT/NI/P-H/V.1/364/13-14,Rashtriya Swasthya Bima Yojana,26-02-2014,Rashtriya Swasthya Bima Yojana_2014-02-26.pdf,,https://irdai.gov.in/documents/37343/931203/Rashtriya+Swasthya+Bima+Yojana_2014-02-26.pdf/46c56bb9-24e5-58de-6b2b-744310f3e9db?version=1.1&t=1668238763554&download=true
90,Non-Archived,2013-2014,ICICI Lombard General Insurance Company limited,IRDA/NL-HLT/ICICI/P-P/V.I/159/13-14,Group Personal Accident,14-08-2013,Group Personal Accident_2013-08-14.pdf,,https://irdai.gov.in/documents/37343/931203/Group+Personal+Accident_2013-08-14.pdf/436626ac-d48c-41f5-1ecd-f233de3037ae?version=1.1&t=1668233673971&download=true
90,Non-Archived,2013-2014,HDFC ERGO General Insurance Company Limited,IRDA/NL-HLT/HDFC-ERGOGI/P-P/V.I/122/13-14,Group Personal Accident Insurance,06-08-2013,Group Personal Accident Insurance_2013-08-06.pdf,,https://irdai.gov.in/documents/37343/931203/Group+Personal+Accident+Insurance_2013-08-06.pdf/4ed67e7c-46ec-393e-7698-9ff6bcc67621?version=1.1&t=1668232291054&download=true
90,Non-Archived,2013-2014,HDFC ERGO General Insurance Company Limited,IRDA/NL-HLT/HDFC-ERGOGI/P-H(C)/V.I/120/13-14,Critical Illness Insurance,06-08-2013,Critical Illness Insurance_2013-08-06.pdf,,https://irdai.gov.in/documents/37343/931203/Critical+Illness+Insurance_2013-08-06.pdf/199fc279-9b62-dc26-65d2-24fa543aaae5?version=1.1&t=1668232072625&download=true
90,Non-Archived,2013-2014,Future Generali India Insurance Company Limited,IRDA/NL-HLT/FGII/P-P/V.I/80/13-14,Group Personal Accident,24-06-2013,Group Personal Accident_2013-06-24.pdf,,https://irdai.gov.in/documents/37343/931203/Group+Personal+Accident_2013-06-24.pdf/1d3e8ce5-9e28-b36c-1e41-6e38c1c5dc87?version=1.1&t=1668231772439&download=true
90,Non-Archived,2013-2014,Future Generali India Insurance Company Limited,IRDA/NL-HLT/FGII/P-H/V.I/79/13-14,Group Health Insurance,24-06-2013,Group Health Insurance_2013-06-24.pdf,,https://irdai.gov.in/documents/37343/931203/Group+Health+Insurance_2013-06-24.pdf/0603846c-2c13-454a-48f8-6daf872ea4d4?version=1.1&t=1668231684003&download=true
90,Non-Archived,2013-2014,Cholamandalam MS General Insurance Company Limited,IRDA/NL-HLT/CHSGI/P-H/V.I/286/13-14,Pravasi Bharatiya Bima Yojana,30-09-2013,Pravasi Bharatiya Bima Yojana_2013-09-30.pdf,,https://irdai.gov.in/documents/37343/931203/Pravasi+Bharatiya+Bima+Yojana_2013-09-30.pdf/b3336755-1008-076d-21e9-1fa0bf3bcb95?version=1.1&t=1668228830378&download=true
90,Non-Archived,2013-2014,Universal Sompo General Insurance Company Limited,IRDA/NL-HLT/USGI/P-H/V.I/28/13-14,Senior Citizen Health Insurance Policy,11-03-2014,Senior Citizen Health Insurance Policy_2013-2014.pdf,,https://irdai.gov.in/documents/37343/931203/Senior+Citizen+Health+Insurance+Policy_2013-2014.pdf/8b0ee685-1670-3551-385f-4894fa5d0474?version=1.1&t=1668248522530&download=true
90,Non-Archived,2013-2014,Universal Sompo General Insurance Company Limited,IRDA/NL-HLT/USGI/P-H/V.I/25/13-14,Hospital Cash Insurance Policy,17-02-2014,Hospital Cash Insurance Policy_2013-2014.pdf,,https://irdai.gov.in/documents/37343/931203/Hospital+Cash+Insurance+Policy_2013-2014.pdf/7eae4912-543f-ff0d-9184-65431bf2e4b2?version=1.1&t=1668254153766&download=true
90,Non-Archived,2013-2014,ICICI Lombard General Insurance Company limited,IRDA/NL-HLT/ICICI/P-P/V.I/62/13-14,Janata Personal Accident,25-06-2013,Janata Personal Accident_2013-06-25.pdf,,https://irdai.gov.in/documents/37343/931203/Janata+Personal+Accident_2013-06-25.pdf/603dfd68-2ada-227b-bf84-fedeace6cb4c?version=1.1&t=1668233338619&download=true
90,Non-Archived,2013-2014,National Insurance Company Limited,IRDA/NL-HLT/NI/P-H/V.I/425/13-14,Group Mediclaim Insurnace Policy,08-01-2014,Group Mediclaim Insurance Policy_2014-01-08.pdf,,https://irdai.gov.in/documents/37343/931203/Group+Mediclaim+Insurance+Policy_2014-01-08.pdf/fae0629a-289e-1680-4cec-ccb1c91d9983?version=1.1&t=1668315764342&download=true
91,Non-Archived,2013-2014,Reliance General Insurance Company Limited,IRDA/NL-HLT/RGI/P-H/V.I/319/13-14,Pravasi Bhartiya Bima Yojana,30-09-2013,Pravasi Bhartiya Bima Yojana_2013-09-30.pdf,,https://irdai.gov.in/documents/37343/931203/Pravasi+Bhartiya+Bima+Yojana_2013-09-30.pdf/606aab4f-7ae8-539a-4382-a6f325f9a3c5?version=1.1&t=1668317201638&download=true
